0.0,-0.21724435455
1.0,-0.185736763054
2.0,-0.200514105992
3.0,-0.188319054967
4.0,-0.176692040869
5.0,-0.190526976322
6.0,-0.244489735619
7.0,-0.197925437833
8.0,-0.205219098386
9.0,-0.234819339866
10.0,-0.187273996826
11.0,-0.209677407345
12.0,-0.233210307277
13.0,-0.2062010764
14.0,-0.204227370886
15.0,-0.208072478385
16.0,-0.219513903006
17.0,-0.217551944805
18.0,-0.271576703436
19.0,-0.245604353908
20.0,-0.202185170788
21.0,-0.188926894463
22.0,-0.203667410101
23.0,-0.210260649173
24.0,-0.167628538644
25.0,-0.253850077323
26.0,-0.22093259172
27.0,-0.18834132882
28.0,-0.226916217635
29.0,-0.227708412928
30.0,-0.208727388007
31.0,-0.190246436598
32.0,-0.255063315123
33.0,-0.204225736497
34.0,-0.208644599281
35.0,-0.190366345906
36.0,-0.204055314817
37.0,-0.194565607952
38.0,-0.207684039258
39.0,-0.205770582083
40.0,-0.220073747984
41.0,-0.209497106525
42.0,-0.172830046196
43.0,-0.226151595697
44.0,-0.204801376692
45.0,-0.164427504792
46.0,-0.214540070017
47.0,-0.200231060257
48.0,-0.172308091037
49.0,-0.237289609572
50.0,-0.209745849691
51.0,-0.18707997264
52.0,-0.183112174958
53.0,-0.195067613863
54.0,-0.199230292659
55.0,-0.227789663993
56.0,-0.231137345222
57.0,-0.207283718651
58.0,-0.183566739499
59.0,-0.224279015408
60.0,-0.226447193133
61.0,-0.204766418514
62.0,-0.183827670722
63.0,-0.206268481634
64.0,-0.212746910322
65.0,-0.206423225044
66.0,-0.210653322714
67.0,-0.222388609087
68.0,-0.190237767565
69.0,-0.183210226499
70.0,-0.241338978703
71.0,-0.208249238903
72.0,-0.200036866005
73.0,-0.202865338319
74.0,-0.237244747197
75.0,-0.205036748551
76.0,-0.237788244957
77.0,-0.225816331302
78.0,-0.204683866431
79.0,-0.219735630608
80.0,-0.216096676566
81.0,-0.203559935078
82.0,-0.201251754899
83.0,-0.171932644698
84.0,-0.224228195929
85.0,-0.19082972445
86.0,-0.17133932136
87.0,-0.193854793877
88.0,-0.19635090809
89.0,-0.226967050112
90.0,-0.215851104871
91.0,-0.218558648628
92.0,-0.225017331208
93.0,-0.210362460346
94.0,-0.169741133907
95.0,-0.190934814499
96.0,-0.196072015504
97.0,-0.2026725035
98.0,-0.194042354859
99.0,-0.190592335743
