11001,48.8666667,-123.8666667
11003,49.05,-114.5333333
11005,49.2833333,-116.75
11006,49.1833333,-117.1666667
11007,49.9833333,-118.3333333
11009,49.15,-120.6666667
11010,49.2833333,-121.7166667
11020,50.6666667,-119.3333333
11022,50.0166667,-121.0333333
11033,51.4,-120.6666667
11034,51.4166667,-121.95
11045,52.1666667,-122.0666667
11053,53.25,-120.0666667
11057,53.7,-124.7833333
11058,53.2666667,-120.0666667
11065,54.9666667,-122.9333333
11067,54.0833333,-124.7833333
11068,54.4,-125.4333333
11069,54.2666667,-126.7833333
11071,54.2833333,-128.4833333
11072,54.3333333,-129.3
11074,55.4333333,-120.0333333
11075,55.45,-123.1833333
11081,55.15,-127.9166667
11126,50.0666667,-125.1
11137,59.8,-134.8333333
11198,54.0166667,-132.15
11204,49.7166667,-115.6166667
11208,49.6,-119.7166667
11212,49.2333333,-123.2333333
11213,49.7833333,-124.15
11220,50.2666667,-119.0833333
11222,50.8666667,-121.8
11223,50.1166667,-122.85
11234,51.9666667,-121.4833333
11235,51.9666667,-122.4
11236,51.7833333,-123.0166667
11244,52.4666667,-121.3833333
11255,53.9333333,-122.8
11265,54.3333333,-122.65
11270,54.9833333,-127.3666667
11309,49.039061,-120.38993
11332,59.9644444,-129.0708333
11402,48.8166667,-124.0333333
11407,49.7,-118.7666667
11408,49.0666667,-119.2666667
11409,49.8,-120.7
11411,49.18333,-122.51666
11419,50.2166667,-118.7333333
11420,50.8166667,-119.5833333
11454,53.7333333,-121.75
11608,49.25,-119.5166667
11609,49.4,-120.2333333
11614,49.55,-125.18333
11709,49.7333333,-120.1666667
11721,50.1333333,-120.95
14001,41.8223332,-123.0047055
14006,40.4150917,-123.9615249
14011,39.5232837,-122.9409709
14012,39.2754327,-121.7340849
14014,38.8035918,-123.5854569
14016,38.0878897,-121.7519384
14018,38.3432387,-119.8362579
14021,37.5947824,-120.860951
14022,37.3670857,-119.6302109
14023,37.1720925,-118.0220022
14032,35.8086777,-120.5305939
14036,35.3017657,-116.9158549
14047,33.3988807,-116.8011859
14049,33.4048617,-114.7292329
14051,32.903954,-116.23272
14053,36.2251687,-120.5194684
14054,36.6315997,-119.3047559
14059,35.6076917,-117.800197
14062,35.5408027,-115.4289179
14071,38.0453507,-122.8668979
14074,41.2017931,-123.8016231
14078,39.7846537,-120.6326679
14080,39.7633427,-122.2390059
14081,39.1612277,-123.5822599
14082,38.7754607,-119.8237379
14083,37.9851247,-122.5909499
14088,33.6738577,-115.8016279
14089,33.2200507,-115.4847789
14096,38.1752167,-119.1943049
14097,40.5164906,-122.3819302
14098,38.7202247,-121.0356899
14104,34.2581397,-118.1049598
14106,33.1990869,-116.7862853
14108,36.4530827,-121.6956939
14112,34.5208799,-117.9406162
14116,36.5074727,-118.0989909
14117,36.4664267,-118.6547779
14118,34.7383427,-119.0450209
14128,35.5494581,-118.2071003
14132,36.8189424,-118.9088976
14137,32.6119997,-116.2002339
14138,35.3183817,-120.5084609
14140,35.0931687,-119.7298739
14142,34.8339402,-119.3299456
14148,39.5508277,-122.0649918
14150,32.9416587,-115.5356439
14151,41.2351468,-120.3368295
14153,38.7687607,-120.9253159
14155,37.5141365,-121.1597352
14156,37.7472667,-119.8035199
14158,39.6153759,-120.4258218
14159,39.4978958,-121.6093062
14160,39.5664857,-123.3982919
14164,40.6589377,-123.0337989
14165,41.7332787,-120.3753129
14166,41.9998861,-121.8916067
14167,41.3028427,-123.5376359
14168,41.8224004,-122.0111142
14169,41.2323207,-122.1355519
14172,37.8183531,-122.1464708
14174,41.3813232,-123.4877394
14175,41.4000979,-122.0499734
14178,40.1732694,-123.6037721
14179,40.0279597,-122.6387259
14181,40.2017613,-120.623502
14182,39.6878368,-123.484892
14185,39.5602197,-120.8280109
14186,38.5498734,-122.719303
14187,38.7939347,-121.8400349
14188,38.7694117,-120.4473869
14189,37.2521703,-121.6774341
14191,37.1201217,-119.7013699
14192,37.4158007,-118.0043109
14193,38.3407717,-123.0480649
14194,37.2115267,-122.1565019
14195,36.257393,-121.4234494
14198,41.7401687,-122.6334149
14199,41.2528113,-121.8238479
14205,37.2556212,-119.1614638
14210,39.1634647,-123.2270969
14220,33.3068648,-117.342142
14221,32.9199882,-116.4722573
14225,36.7497605,-121.1582986
14226,33.5014318,-116.7979649
14302,38.3796305,-122.5109615
14303,37.6649984,-121.7329536
14308,40.4976057,-121.4282989
14319,37.1650627,-122.2276839
14320,37.9333136,-121.1662987
14341,35.89089,-118.85004
14352,38.1231944,-121.525076
14357,38.3539344,-120.6797897
14405,41.6091794,-121.050248
14406,41.6708967,-121.2574609
14407,41.8699632,-120.5011538
14409,40.8031297,-123.4827189
14411,40.1803227,-122.8597869
14414,40.4392679,-120.8358171
14415,40.0402279,-120.9961818
14417,39.5112797,-120.1772919
14418,39.0192397,-120.8263239
14419,38.7396833,-120.5734077
14420,38.7995807,-120.7242129
14421,37.7104224,-120.1968622
14423,36.0105997,-118.1213609
14427,34.7072417,-119.6177289
14430,41.5640387,-121.5814102
14431,40.4903837,-123.0732879
14433,39.7978141,-120.139403
14434,38.1700196,-120.0376959
14435,40.8879703,-123.6046832
14436,40.1541637,-120.5453404
17003,40.1531859,-106.874918
17004,40.5090827,-105.0392299
17006,40.2096396,-103.440258
17008,39.4003427,-108.8123629
17009,39.9658907,-107.6483229
17010,39.2438073,-106.7610657
17011,39.2209796,-105.2791994
17012,39.3798417,-104.3691567
17013,39.8568857,-103.6493769
17014,39.8307687,-102.6325909
17015,38.694789,-108.1390507
17017,38.5137277,-106.7550729
17019,38.8398807,-104.0920409
17021,38.1437717,-102.5212329
17023,37.2149507,-107.7918089
17028,37.6879837,-102.2921829
17031,40.0653006,-108.4153871
17032,40.1380256,-107.9697719
17035,40.3052417,-104.6963429
17036,40.8478437,-103.3439259
17037,40.2631147,-102.7182079
17039,39.6640362,-107.1232134
17040,39.5442667,-106.2206124
17041,39.0800627,-105.4160009
17042,39.8407587,-104.1886679
17043,39.6105587,-103.1230999
17044,39.3883077,-102.4274519
17045,38.7397289,-108.623622
17046,38.5920517,-106.9174979
17047,38.5112521,-106.5542061
17048,38.982811,-105.5746738
17049,38.6945177,-104.0715939
17050,38.1746667,-103.9489359
17051,38.6933497,-102.5906749
17052,37.7907487,-108.0204389
17055,37.1810849,-105.7459646
17056,37.0446817,-104.0585169
17058,37.1052137,-102.5796589
17125,37.2872957,-105.5525819
17138,39.0521056,-108.5755774
17153,37.7792747,-107.0036239
17154,37.6329865,-106.4250933
17202,40.2101727,-107.0331404
17203,40.1331937,-106.4907839
17205,40.8566157,-104.5420149
17207,40.6141447,-102.0845649
17208,39.5130367,-108.4622799
17209,39.6468148,-107.6169662
