#This data is provided for replicating the analyses in White et al. 2012.
#If the Gentry data is needed for other reasons, it should be acquired from the William L. Brown Center Alwyn H. Gentry Forest Transect Data Set website (http://www.wlbcenter.org/gentry_data.htm).
45.62,-73.58
25.72,-80.27
29.68,-82.43
29.67,-82.33
39.77,-86.15
39.03,-77.03
38.53,-90.67
39.02,-91
37.5,-90.25
38.5,-90.52
38.5,-90.52
38.25,-90.62
40.5,-95.72
46.83,-73.75
43.17,-77.62
40.05,-81.02
39.55,-84.72
39.55,-84.72
40.08,-79.35
39.95,-79.37
41.67,-78.8
41.7,-79.4
30.33,-97.92
38.95,-77.17
38.08,-76.57
13.35,-81.37
10.53,-85.3
10.5,-85.17
10.43,-84.02
10.4,-84.05
9.76,-84.53
8.7,-83.55
8.5,-83.92
22.83,-83
19.08,-69.5
17.33,-77.42
17.33,-77.42
15.33,-92.25
19.5,-96.95
19.5,-105.05
19.5,-105.05
19.5,-105.05
19.5,-105.05
18.58,-95.13
19.58,-104.13
19.73,-104.25
15.33,-92.2
12.3,-85.4
13,-85.92
8.98,-79.55
9.1,-79.6
9.17,-79.75
18.18,-65.83
18.42,-66.25
-24.58,-64.7
-27,-58
-24.67,-64.5
-14.92,-68.33
-14.57,-68.47
-18.76,-62.23
-18.77,-62.3
-14.63,-60.7
-15.92,-67.58
-13.58,-68.77
-13.58,-68.77
-10.65,-66.77
-14.63,-62.62
-18.33,-59.5
-9.83,-65.67
-16.3,-67.8
-17.77,-63.07
-18.33,-59.5
-19.7,-62.1
-2.5,-54.97
-23.38,-46
-22.83,-47.13
-5.5,-51
-24.25,-46.93
-3,-59.97
-22.93,-43.37
-19.3,-40.07
-3.13,-60.02
-1.5,-47.98
-40.23,-73.3
-39.5,-73.17
-40.72,-72.3
6.67,-76.5
7.17,-75.9
10.92,-73.83
3.75,-76.83
7.25,-75.92
-0.42,-72.32
-0.42,-72.33
3.92,-77
11.08,-73.47
11.13,-74.02
4.58,-73.67
4.58,-73.67
4.75,-75.55
11.08,-74.02
10.47,-72.83
9.5,-75.8
3.5,-76.58
2.27,-76.2
3.53,-76.58
10.8,-75.25
3.63,-76.55
1.13,-77.97
8.33,-74.92
9.97,-75.17
10.37,-73.13
5.25,-74.83
6.58,-76.83
5.17,-74.13
7.5,-76.08
10.5,-70.92
4.92,-74.83
11.33,-74.03
5.77,-76.58
4,-75.5
-3.45,-78.37
0.62,-79.87
-2,-79.97
-0.58,-79.33
-3.48,-78.23
0.25,-76.75
0.58,-77.7
0.9,-79.62
-0.67,-77.67
-1.07,-77.6
-1.1,-79.63
0.12,-78.62
-4.3,-78.67
-0.47,-78.42
-1.6,-80.7
-4.3,-78.67
-0.56,-79.33
-0.57,-79.33
-1.6,-80.7
3.63,-53.2
5.5,-58.08
-24.13,-55.53
-3.95,-73.42
-8.83,-75
-10.33,-75.3
-4.58,-79.53
-4.15,-80.62
-5.42,-78.88
-6.17,-78.75
-11.85,-71.32
-4.25,-72.75
-6.17,-78.67
-12.58,-69.15
-6.5,-79.52
-3.52,-73.07
-4.92,-73.75
-11.08,-75.42
-3.783333,-73.5
-3.78,-73.5
-3.78,-73.5
-4.53,-79.73
-13.5,-69.83
-12.83,-68.83
-13.35,-69.67
-10.33,-75.17
-3.25,-72.92
-12.82,-69.72
-12.83,-69.28
-12.78,-69.28
-12.78,-69.28
-6.58,-76.42
-5.75,-77.67
-3.47,-72.83
-3.43,-72.85
-3.43,-72.85
8.57,-67.58
10.15,-65.43
0.83,-66.18
0.83,-66.18
8.93,-67.42
54.6,9.28
48.07,11.5
60.53,22.47
59.85,17.63
5,9.17
5.9,8.7
4.08,9
2.37,16.15
2.37,16.32
1.15,13.2
0.57,12.87
0.57,12.87
-23.64,44.59
-23.64,44.59
-23.64,44.59
-16.32,46.82
-15.5,49.77
-18.92,48.42
-20.38,57.43
7,5
-6.67,39.08
-6.83,39.08
-17.08,145.57
11.3,76.58
11.6,76.53
11.6,76.53
11.45,76.38
35.15,140.15
3.97,101.63
3,102.33
3,102.33
1.75,110.42
1.83,110.08
-22.17,166.83
-5.17,145.8
-9.5,147.5
17.13,122.52
21.92,120.83
22,120.83
14.33,101.83
14.5,102
14.5,102
