L105252,109,42380.000,46
L105252,109,42580.000,1
L105252,109,42600.000,41
L105252,109,42750.000,1
L105252,109,43010.000,949
L105252,109,43360.000,51
L105252,109,43820.000,33
L105252,109,49770.000,4
L105252,109,50010.000,3
L105252,109,50020.000,15
L105252,109,50070.000,22
L105252,109,50200.000,7
L105252,109,50310.000,3
L105252,109,50450.000,6
L105252,109,50500.000,33
L105252,109,50510.000,5
L105252,109,50540.000,197
L105252,109,50570.000,1
L105252,109,50580.000,237
L105252,109,50690.000,451
L105252,109,51220.000,135
L105252,109,51520.000,100
L105252,109,51650.000,236
L105252,109,51760.000,1
L105252,109,51780.000,1
L105252,109,53230.000,1
L105252,109,53270.000,15
L105252,109,53440.000,1
L105252,109,53520.000,1
L105252,109,53710.000,93
L105252,109,54150.000,22
L105254,109,3490.000,34
L105254,109,13210.000,311
L105254,109,23940.000,29
L105254,109,23970.000,9
L105254,109,24070.000,71
L105254,109,24080.000,5
L105254,109,24500.000,79
L105254,109,24740.000,22
L105254,109,34040.000,80
L105254,109,35050.000,1
L105254,109,37200.000,1
L105254,109,37440.000,5
L105254,109,37940.000,8
L105254,109,38440.000,14
L105254,109,38540.000,2
L105254,109,38720.000,1
L105254,109,38880.000,6750
L105254,109,39330.000,182
L105254,109,39480.000,12
L105254,109,39630.000,26
L105254,109,39660.000,1
L105254,109,40130.000,149
L105254,109,40320.000,26
L105254,109,40450.000,14
L105254,109,40490.000,7
L105254,109,40540.000,15
L105254,109,40860.000,33
L105254,109,40870.000,70
L105254,109,41120.000,1
L105254,109,41520.000,9
L105254,109,41860.000,62
L105254,109,42380.000,1363
L105254,109,42580.000,133
L105254,109,42600.000,3
L105254,109,42750.000,5
L105254,109,43010.000,483
L105254,109,43230.000,188
L105254,109,43360.000,8
L105254,109,43500.000,9
L105254,109,43820.000,2600
L105254,109,44040.000,7
L105254,109,44080.000,2
L105254,109,44300.000,26
L105254,109,49770.000,34
L105254,109,50020.000,3
L105254,109,50070.000,14
L105254,109,50200.000,231
L105254,109,50450.000,13
L105254,109,50500.000,306
L105254,109,50510.000,1
L105254,109,50520.000,400
L105254,109,50540.000,107
L105254,109,50690.000,11
L105254,109,51220.000,52
L105254,109,51520.000,3000
L105254,109,51650.000,83
L105254,109,51780.000,10
L105254,109,51810.000,21
L105254,109,53520.000,41
L105254,109,53710.000,176
L105355,109,3360.000,24
L105355,109,12790.000,214
L105355,109,13040.000,15
L105355,109,13210.000,327
L105355,109,23760.000,22
L105355,109,23940.000,82
L105355,109,23970.000,37
L105355,109,24070.000,38
L105355,109,24080.000,6
L105355,109,24500.000,55
L105355,109,24740.000,18
L105355,109,34040.000,25
L105355,109,37160.000,2
L105355,109,37440.000,3
L105355,109,37940.000,178
L105355,109,38440.000,301
L105355,109,38540.000,20
L105355,109,39330.000,196
L105355,109,39480.000,149
L105355,109,39570.000,1
L105355,109,39580.000,35
L105355,109,39630.000,52
L105355,109,39660.000,3
L105355,109,40130.000,109
L105355,109,40320.000,11
L105355,109,40450.000,10
L105355,109,40490.000,1
L105355,109,40860.000,87
L105355,109,40870.000,102
L105355,109,41520.000,215
L105355,109,41860.000,21
L105355,109,42380.000,368
L105355,109,42600.000,114
L105355,109,42750.000,4
L105355,109,43010.000,540
L105355,109,43230.000,2
L105355,109,43360.000,739
L105355,109,43820.000,232
L105355,109,44040.000,27
L105355,109,44080.000,1
L105355,109,44300.000,5
L105355,109,49770.000,59
L105355,109,50020.000,181
L105355,109,50070.000,188
L105355,109,50110.000,8
L105355,109,50200.000,133
L105355,109,50450.000,5
L105355,109,50500.000,288
L105355,109,50510.000,1
L105355,109,50520.000,131
L105355,109,50540.000,169
L105355,109,50580.000,5
L105355,109,50690.000,28
L105355,109,51220.000,221
L105355,109,51520.000,76
L105355,109,51650.000,105
L105355,109,51770.000,1
L105355,109,51780.000,1114
L105355,109,52120.000,3
L105355,109,52763.000,5000
L105355,109,53270.000,18
L105355,109,53520.000,142
L105355,109,53710.000,202
L105355,109,54150.000,21
L105358,109,12790.000,65
L105358,109,13040.000,3
L105358,109,13210.000,74
L105358,109,13260.000,8
L105358,109,21660.000,1
L105358,109,23760.000,7
L105358,109,23940.000,69
L105358,109,23970.000,10
L105358,109,24070.000,28
L105358,109,24500.000,11
L105358,109,24740.000,14
L105358,109,34040.000,43
L105358,109,37160.000,11
L105358,109,37200.000,1
L105358,109,37440.000,5
L105358,109,37940.000,71
L105358,109,38440.000,41
L105358,109,38540.000,4
L105358,109,38880.000,191
L105358,109,39330.000,80
L105358,109,39480.000,21
L105358,109,39630.000,4
L105358,109,40130.000,55
L105358,109,40320.000,8
L105358,109,40450.000,1
L105358,109,40490.000,15
L105358,109,40540.000,3
L105358,109,40870.000,70
L105358,109,41120.000,9
L105358,109,41520.000,59
L105358,109,41860.000,5
L105358,109,42380.000,200
L105358,109,42580.000,11
L105358,109,42600.000,75
L105358,109,42750.000,8
L105358,109,43010.000,60
L105358,109,43230.000,27
L105358,109,43360.000,4
L105358,109,43500.000,16
L105358,109,43820.000,365
L105358,109,44040.000,131
L105358,109,44300.000,3
L105358,109,49770.000,1
L105358,109,50020.000,136
L105358,109,50200.000,47
L105358,109,50500.000,9
L105358,109,50510.000,2
L105358,109,50520.000,20
L105358,109,50540.000,53
L105358,109,50690.000,6
L105358,109,51220.000,144
L105358,109,51520.000,2250
L105358,109,51650.000,3
L105358,109,51780.000,687
L105358,109,51810.000,35
L105358,109,51840.000,180
L105358,109,52120.000,64
L105358,109,53710.000,85
L105358,109,54150.000,13
L105359,109,3470.000,731
L105359,109,12790.000,2376
L105359,109,13040.000,400
L105359,109,13210.000,7681
L105359,109,13260.000,13
L105359,109,13270.000,14
L105359,109,13290.000,3
L105359,109,16010.000,10
L105359,109,17980.000,12
L105359,109,21530.000,40
L105359,109,21540.000,7
L105359,109,21770.000,8
L105359,109,23910.000,116
L105359,109,23980.000,2
L105359,109,24050.000,30
L105359,109,24500.000,40
L105359,109,24550.000,16
L105359,109,24600.990,3
L105359,109,33920.000,1
L105359,109,34030.000,85
L105359,109,34050.000,85
L105359,109,34060.000,5
L105359,109,35050.000,1
L105359,109,37160.000,25
L105359,109,38580.000,7
L105359,109,38720.000,361
L105359,109,38880.000,2
L105359,109,39080.000,122
L105359,109,39520.000,143
L105359,109,39760.000,27
L105359,109,39830.000,16
L105359,109,39860.000,3
L105359,109,40270.000,10
L105359,109,40320.000,20
L105359,109,40540.000,102
L105359,109,40870.000,83
L105359,109,41120.000,3
L105359,109,41170.000,43
L105359,109,41860.000,3
L105359,109,42600.000,38
L105359,109,42820.000,9
L105359,109,42870.000,7
L105359,109,43010.000,2021
L105359,109,43230.000,550
L105359,109,43410.000,5
L105359,109,43500.000,73
L105359,109,43740.000,2
L105359,109,43820.000,989
L105359,109,43880.000,1
L105359,109,44300.000,21
L105359,109,49680.000,2
L105359,109,49710.000,2
L105359,109,49830.000,406
L105359,109,50020.000,6
L105359,109,50040.000,73
L105359,109,50110.000,182
L105359,109,50120.000,107
L105359,109,50130.000,37
L105359,109,50200.000,104
L105359,109,50500.000,176
L105359,109,50510.000,38
L105359,109,50520.000,3
L105359,109,50580.000,1631
L105359,109,50660.000,1
L105359,109,50690.000,9
L105359,109,51220.000,27
L105359,109,51230.000,1
L105359,109,51520.000,16767
L105359,109,51650.000,1
L105359,109,51700.000,551
L105359,109,51720.000,16465
L105359,109,51770.000,2228
L105359,109,51840.000,2142
L105359,109,52120.000,131
L105359,109,53270.000,598
L105359,109,53690.000,83
L105359,109,53710.000,1
L105359,109,54150.000,956
L105360,109,3360.000,786
L105360,109,3430.000,19
L105360,109,3490.000,276
L105360,109,12790.000,33
L105360,109,13040.000,72
L105360,109,13170.000,12
L105360,109,13210.000,341
L105360,109,16010.000,26
L105360,109,23930.000,16
L105360,109,23940.000,12
L105360,109,23970.000,1
L105360,109,24050.000,21
L105360,109,24070.000,3
L105360,109,24500.000,44
L105360,109,34040.000,3
L105360,109,34050.000,1
L105360,109,37160.000,24
L105360,109,37940.000,6
L105360,109,38440.000,86
L105360,109,38720.000,25
L105360,109,39330.000,17
L105360,109,39500.000,36
L105360,109,39520.000,1
L105360,109,40130.000,3
L105360,109,40270.000,29
L105360,109,40450.000,1
L105360,109,40540.000,3
L105360,109,40870.000,17
L105360,109,41520.000,23
L105360,109,41860.000,1
L105360,109,42380.000,39
L105360,109,42600.000,37
L105360,109,42750.000,15
L105360,109,43010.000,244
L105360,109,43230.000,1
L105360,109,43360.000,24
L105360,109,43820.000,6
L105360,109,49710.000,8
L105360,109,49770.000,1
L105360,109,50070.000,52
L105360,109,50110.000,7
L105360,109,50200.000,191
L105360,109,50450.000,10
L105360,109,50500.000,48
L105360,109,50510.000,1
L105360,109,50540.000,4
L105360,109,50570.000,12
L105360,109,50580.000,942
L105360,109,50690.000,724
L105360,109,50830.000,42
L105360,109,51220.000,142
L105360,109,51230.000,1
L105360,109,51520.000,393
L105360,109,51650.000,23
L105360,109,51700.000,100
L105360,109,51710.000,1218
L105360,109,51770.000,849
L105360,109,52120.000,195
L105360,109,52763.000,100
L105360,109,53270.000,11
L105360,109,53520.000,8
L105360,109,53710.000,118
L105360,109,54150.000,36
L105362,109,3100.000,36
L105362,109,3360.000,55
L105362,109,12790.000,191
L105362,109,13210.000,33
L105362,109,23940.000,39
L105362,109,24070.000,76
L105362,109,24080.000,32
L105362,109,24500.000,4
L105362,109,24740.000,9
L105362,109,37170.000,8
L105362,109,37940.000,135
L105362,109,38440.000,143
L105362,109,38720.000,9
L105362,109,39350.000,331
L105362,109,39580.000,103
L105362,109,39660.000,3
L105362,109,41520.000,13
L105362,109,41860.000,1
L105362,109,42380.000,203
L105362,109,43010.000,915
L105362,109,43360.000,163
L105362,109,43820.000,3
L105362,109,50010.000,429
L105362,109,50690.000,366
L105362,109,50970.000,65
L105362,109,51220.000,77
L105362,109,51520.000,4
L105362,109,51760.000,1
L105362,109,53230.000,31
L105362,109,53270.000,52
L105362,109,53440.000,1
L105362,109,53520.000,8
L105362,109,53710.000,55
L105362,109,54150.000,538
L105543,109,38580.000,19
L105543,109,54150.000,5
L105546,109,3170.000,2
L105546,109,24080.000,2
L105546,109,24500.000,1
L105546,109,37940.000,20
L105546,109,38440.000,64
L105546,109,38580.000,3
L105546,109,39350.000,62
L105546,109,39420.000,1
L105546,109,39570.000,1
L105546,109,43010.000,30
L105546,109,50690.000,185
L105546,109,53440.000,2
L105546,109,53520.000,40
L105546,109,53710.000,15
L105546,109,53810.000,9
L105548,109,3170.000,1
L105548,109,24070.000,8
L105548,109,24080.000,12
L105548,109,24500.000,1
L105548,109,37170.000,1
L105548,109,37930.000,2
L105548,109,38370.000,2
L105548,109,38390.000,25
L105548,109,38580.000,24
L105548,109,39350.000,24
L105548,109,39370.000,37
L105548,109,39580.000,1
L105548,109,40860.000,1
L105548,109,41560.000,12
L105548,109,43350.000,210
L105548,109,50010.000,2
L105548,109,50500.000,2
L105548,109,50970.000,20
L105548,109,53210.000,56
L105548,109,53440.000,200
L105811,109,3360.000,148
L105811,109,3490.000,3
L105811,109,12790.000,22
L105811,109,13040.000,1
L105811,109,13210.000,12
L105811,109,23940.000,25
L105811,109,23970.000,3
L105811,109,24070.000,7
L105811,109,24080.000,2
L105811,109,24500.000,20
L105811,109,37160.000,4
L105811,109,37940.000,36
L105811,109,38440.000,236
L105811,109,38720.000,216
L105811,109,39330.000,15
L105811,109,39435.000,7
L105811,109,39480.000,20
L105811,109,39580.000,2
L105811,109,39660.000,1
L105811,109,40130.000,13
L105811,109,40860.000,1
L105811,109,41520.000,33
L105811,109,41860.000,1
L105811,109,42380.000,12
L105811,109,42600.000,17
L105811,109,43010.000,279
L105811,109,43820.000,1
L105811,109,50010.000,138
L105811,109,50020.000,1
L105811,109,50070.000,6
L105811,109,50200.000,101
L105811,109,50450.000,6
L105811,109,50500.000,78
L105811,109,50520.000,5
L105811,109,50540.000,59
L105811,109,50570.000,50
L105811,109,50580.000,594
L105811,109,50690.000,361
L105811,109,50820.000,12
L105811,109,50840.000,4000
L105811,109,51220.000,334
L105811,109,51520.000,10725
L105811,109,51650.000,40
L105811,109,51710.000,267
L105811,109,51760.000,40
L105811,109,51780.000,171
L105811,109,52120.000,16
L105811,109,52763.000,1167
L105811,109,53270.000,11
L105811,109,53710.000,171
L105811,109,54150.000,185
L105816,109,3170.000,4
L105816,109,12790.000,162
L105816,109,13210.000,1
L105816,109,24070.000,18
L105816,109,24080.000,18
L105816,109,24740.000,2
L105816,109,37170.000,4
L105816,109,37870.000,1
L105816,109,37940.000,48
L105816,109,38440.000,70
L105816,109,38580.000,48
L105816,109,39350.000,421
L105816,109,39570.000,23
L105816,109,39580.000,5
L105816,109,42380.000,1
L105816,109,43010.000,209
L105816,109,43350.000,11
L105816,109,43360.000,161
L105816,109,50690.000,9
L105816,109,51220.000,3
L105816,109,53210.000,20
L105816,109,53270.000,3
L105816,109,53410.000,299
L105816,109,53440.000,151
L105816,109,53520.000,22
L105816,109,53710.000,2
L105816,109,53825.000,2
L105816,109,54150.000,3
L105819,109,3360.000,32
L105819,109,3450.000,258
L105819,109,12790.000,272
L105819,109,13210.000,30
L105819,109,23960.000,1
L105819,109,24070.000,10
L105819,109,24080.000,6
L105819,109,24130.000,6
L105819,109,24500.000,57
L105819,109,37170.000,1
L105819,109,37930.000,139
L105819,109,38370.000,1
L105819,109,38390.000,5
L105819,109,38440.000,132
L105819,109,38580.000,83
L105819,109,39350.000,160
L105819,109,39370.000,27
L105819,109,39410.000,10
L105819,109,39570.000,92
L105819,109,39580.000,4
L105819,109,39620.000,32
L105819,109,39660.000,9
L105819,109,40450.000,1
L105819,109,40860.000,45
L105819,109,40870.000,5
L105819,109,41560.000,3
L105819,109,42380.000,6
L105819,109,42490.000,16
L105819,109,43010.000,197
L105819,109,43360.000,40
L105819,109,49710.000,13
L105819,109,50450.000,1
L105819,109,50500.000,54
L105819,109,50580.000,67
L105819,109,50660.000,60
L105819,109,50690.000,1032
L105819,109,53210.000,8
L105819,109,53260.000,73
L105819,109,53270.000,882
L105819,109,53520.000,82
L105819,109,53710.000,112
L105819,109,54150.000,427
L105820,109,3360.000,28
L105820,109,3490.000,7
L105820,109,13210.000,13
L105820,109,23760.000,4
L105820,109,23940.000,17
L105820,109,24070.000,32
L105820,109,24080.000,4
L105820,109,24500.000,45
L105820,109,24740.000,26
L105820,109,34040.000,1
L105820,109,37940.000,62
L105820,109,38440.000,63
L105820,109,39330.000,26
L105820,109,39480.000,12
L105820,109,39580.000,27
L105820,109,39660.000,1
L105820,109,40130.000,6
L105820,109,40860.000,3
L105820,109,41520.000,59
L105820,109,42380.000,36
L105820,109,42750.000,1
L105820,109,43010.000,230
L105820,109,43360.000,559
L105820,109,43820.000,19
L105820,109,49770.000,6
L105820,109,50010.000,115
L105820,109,50070.000,24
L105820,109,50450.000,3
L105820,109,50500.000,47
L105820,109,50520.000,33
L105820,109,50540.000,8
L105820,109,50580.000,2
L105820,109,50690.000,243
L105820,109,50820.000,4
L105820,109,51220.000,39
L105820,109,51520.000,6
L105820,109,53230.000,22
L105820,109,53710.000,129
L105822,109,3180.000,1
L105822,109,12790.000,8
L105822,109,24080.000,3
L105822,109,24180.000,6
L105822,109,37170.000,1
L105822,109,37870.000,2
L105822,109,37930.000,2
L105822,109,38370.000,7
L105822,109,38390.000,6
L105822,109,38580.000,215
L105822,109,39350.000,5
L105822,109,39370.000,80
L105822,109,50010.000,3
L105822,109,53210.000,29
L105822,109,53310.000,6
L105822,109,53710.000,12
L105822,109,53810.000,2
L105824,109,3100.000,3
L105824,109,3430.000,18
L105824,109,12790.000,80
L105824,109,13040.000,240
L105824,109,13170.000,1
L105824,109,13210.000,85
L105824,109,23730.000,5
L105824,109,23940.000,1
L105824,109,24020.000,1
L105824,109,24070.000,11
L105824,109,24080.000,2
L105824,109,24500.000,116
L105824,109,37160.000,11
L105824,109,37170.000,11
L105824,109,37940.000,17
L105824,109,38390.000,14
L105824,109,38440.000,145
L105824,109,38570.000,3
L105824,109,38580.000,18
L105824,109,38620.000,2
L105824,109,38720.000,234
L105824,109,39580.000,3
L105824,109,39830.000,3
L105824,109,39860.000,2
L105824,109,40270.000,2
L105824,109,40540.000,7
L105824,109,40870.000,2
L105824,109,41520.000,17
L105824,109,41560.000,4
L105824,109,41860.000,1
L105824,109,42380.000,143
L105824,109,43010.000,2995
L105824,109,43230.000,1
L105824,109,49710.000,4
L105824,109,50010.000,130
L105824,109,50500.000,30
L105824,109,50510.000,3
L105824,109,50540.000,1
L105824,109,50580.000,730
L105824,109,50690.000,542
L105824,109,50840.000,53
L105824,109,51520.000,45170
L105824,109,51700.000,99
L105824,109,51720.000,2
L105824,109,51770.000,852
L105824,109,51780.000,3
L105824,109,51840.000,413
L105824,109,52120.000,1
L105824,109,52763.000,200
L105824,109,53270.000,10
L105824,109,53520.000,48
L105824,109,53710.000,204
L105824,109,54150.000,88
L105825,109,3360.000,2
L105825,109,12790.000,22
L105825,109,13210.000,92
L105825,109,23940.000,14
L105825,109,24070.000,20
L105825,109,24080.000,6
L105825,109,24500.000,1
L105825,109,24740.000,4
L105825,109,37940.000,112
L105825,109,38440.000,433
L105825,109,38580.000,5
L105825,109,39350.000,181
L105825,109,39480.000,70
L105825,109,39570.000,1
L105825,109,39580.000,50
L105825,109,39660.000,9
L105825,109,40130.000,14
L105825,109,40320.000,1
L105825,109,40860.000,17
L105825,109,41520.000,48
L105825,109,41860.000,1
L105825,109,42380.000,2
L105825,109,42600.000,3
L105825,109,43010.000,1080
L105825,109,49770.000,6
L105825,109,50070.000,1
L105825,109,50500.000,19
L105825,109,50540.000,38
L105825,109,50580.000,1
L105825,109,50690.000,252
L105825,109,51220.000,240
L105825,109,53230.000,2
L105825,109,53270.000,26
L105825,109,53520.000,18
L105825,109,53710.000,69
L105825,109,54150.000,708
L105826,109,2840.000,26
L105826,109,3360.000,6
L105826,109,3450.000,16
L105826,109,12790.000,703
L105826,109,13040.000,203
L105826,109,13210.000,14
L105826,109,23730.000,1
L105826,109,24070.000,5
L105826,109,24500.000,38
L105826,109,37170.000,3
L105826,109,38390.000,226
L105826,109,38440.000,152
L105826,109,38580.000,43
L105826,109,39350.000,27
L105826,109,41540.000,4
L105826,109,41560.000,7
L105826,109,42380.000,2543
L105826,109,43010.000,1296
L105826,109,43230.000,4
L105826,109,43360.000,29
L105826,109,49710.000,7
L105826,109,50010.000,4
L105826,109,50500.000,5
L105826,109,50580.000,2
L105826,109,50690.000,418
L105826,109,53260.000,1
L105826,109,53270.000,46
L105826,109,53520.000,96
L105826,109,53710.000,124
L105826,109,54150.000,430
L105828,109,3360.000,12
L105828,109,13040.000,7
L105828,109,24070.000,1
L105828,109,24080.000,1
L105828,109,24500.000,1
L105828,109,37930.000,9
L105828,109,38390.000,6
L105828,109,38440.000,83
L105828,109,38580.000,91
L105828,109,38720.000,178
L105828,109,39370.000,27
L105828,109,39580.000,2
L105828,109,39620.000,7
L105828,109,39660.000,1
L105828,109,41560.000,1
L105828,109,43010.000,66
L105828,109,50690.000,48
L105828,109,53520.000,60
L105828,109,54150.000,116
L105834,109,3100.000,5
L105834,109,3450.000,285
L105834,109,12790.000,1068
L105834,109,13040.000,11
L105834,109,13210.000,305
L105834,109,15650.000,2
L105834,109,24010.000,2
L105834,109,24070.000,6
L105834,109,24080.000,1
L105834,109,24500.000,123
L105834,109,37170.000,5
L105834,109,38280.000,114
L105834,109,38360.000,188
L105834,109,38390.000,177
L105834,109,38440.000,6
L105834,109,38580.000,84
L105834,109,39370.000,62
L105834,109,39530.000,36
L105834,109,39570.000,1
L105834,109,39660.000,1
L105834,109,39860.000,3
L105834,109,40450.000,3
L105834,109,40860.000,23
L105834,109,40870.000,2
L105834,109,41540.000,21
L105834,109,41560.000,115
L105834,109,41860.000,1
L105834,109,42380.000,1130
L105834,109,42490.000,1
L105834,109,43010.000,1908
L105834,109,43360.000,47
L105834,109,43820.000,2
L105834,109,49710.000,6
L105834,109,50450.000,1
L105834,109,50500.000,80
L105834,109,50510.000,2
L105834,109,50580.000,237
L105834,109,50660.000,61
L105834,109,50690.000,1172
L105834,109,51520.000,22
L105834,109,51700.000,3
L105834,109,51770.000,287
L105834,109,52763.000,225
L105834,109,53270.000,729
L105834,109,53520.000,53
L105834,109,53690.000,67
L105834,109,53710.000,91
L105834,109,54150.000,988
L106403,109,38580.000,104
L106491,109,3170.000,2
L106491,109,24070.000,11
L106491,109,24080.000,7
L106491,109,24500.000,9
L106491,109,24740.000,2
L106491,109,37930.000,22
L106491,109,38440.000,4
L106491,109,38580.000,11
L106491,109,39350.000,112
L106491,109,39570.000,23
L106491,109,43010.000,50
L106491,109,50450.000,1
L106491,109,50500.000,5
L106491,109,50690.000,7
L106491,109,53520.000,190
L106491,109,53710.000,35
L106568,109,3100.000,8
L106568,109,12790.000,7
L106568,109,24070.000,1
L106568,109,37940.000,8
L106568,109,38390.000,71
L106568,109,38580.000,2
L106568,109,38720.000,6
L106568,109,39350.000,2
L106568,109,43010.000,9
L106568,109,43350.000,63
L106568,109,50010.000,7
L106568,109,50690.000,4
L106568,109,50970.000,1800
L106568,109,53440.000,4
L106568,109,54150.000,37
L106704,109,2960.000,174
L106704,109,3100.000,1
L106704,109,3300.000,125
L106704,109,12790.000,309
L106704,109,13040.000,46
L106704,109,24070.000,5
L106704,109,24500.000,11
L106704,109,37170.000,5
L106704,109,37940.000,11
L106704,109,38390.000,303
L106704,109,38580.000,50
L106704,109,38720.000,530
L106704,109,39350.000,12
L106704,109,39370.000,2
L106704,109,39580.000,4
L106704,109,42380.000,1
L106704,109,43010.000,17
L106704,109,43350.000,125
L106704,109,50010.000,23
L106704,109,50970.000,315
L106704,109,53210.000,10
L106704,109,53270.000,263
L106704,109,53440.000,98
L106704,109,54150.000,1286
L106770,109,3470.000,118
L106770,109,12790.000,168
L106770,109,13040.000,102
L106770,109,13210.000,46
L106770,109,13260.000,7
L106770,109,16010.000,7
L106770,109,17980.000,14
L106770,109,21530.000,15
L106770,109,21540.000,1
L106770,109,23910.000,5
L106770,109,24050.000,8
L106770,109,24500.000,22
L106770,109,34030.000,34
L106770,109,34050.000,23
L106770,109,34060.000,1
L106770,109,35050.000,2
L106770,109,37160.000,11
L106770,109,38440.000,5
L106770,109,38580.000,43
L106770,109,38880.000,3
L106770,109,39520.000,49
L106770,109,39830.000,2
L106770,109,40270.000,1
L106770,109,40540.000,48
L106770,109,40870.000,47
L106770,109,41120.000,3
L106770,109,41170.000,32
L106770,109,41530.000,1
L106770,109,42380.000,1
L106770,109,42600.000,10
L106770,109,42820.000,1
L106770,109,42870.000,6
L106770,109,43010.000,15
L106770,109,43230.000,111
L106770,109,43410.000,24
L106770,109,43820.000,127
L106770,109,44190.000,1
L106770,109,44300.000,1
L106770,109,49710.000,1
L106770,109,49830.000,69
L106770,109,50110.000,1
L106770,109,50200.000,5
L106770,109,50500.000,28
L106770,109,50510.000,3
L106770,109,50580.000,124
L106770,109,51520.000,714
L106770,109,51700.000,74
L106770,109,51720.000,10
L106770,109,51770.000,15
L106770,109,51840.000,269
L106770,109,52120.000,2
L106770,109,53270.000,89
L106770,109,54150.000,32
L106771,109,3170.000,9
L106771,109,3360.000,478
L106771,109,12790.000,547
L106771,109,13210.000,476
L106771,109,23760.000,1
L106771,109,23940.000,21
L106771,109,24070.000,81
L106771,109,24080.000,26
L106771,109,24500.000,2
L106771,109,24740.000,12
L106771,109,37170.000,3
L106771,109,37940.000,297
L106771,109,38440.000,1492
L106771,109,38580.000,20
L106771,109,38720.000,25
L106771,109,39350.000,821
L106771,109,39480.000,28
L106771,109,39570.000,31
L106771,109,39580.000,62
L106771,109,39660.000,5
L106771,109,40130.000,1
L106771,109,40860.000,10
L106771,109,41520.000,6
L106771,109,42380.000,13
L106771,109,43010.000,2643
L106771,109,43360.000,161
L106771,109,50010.000,63
L106771,109,50450.000,1
L106771,109,50500.000,6
L106771,109,50540.000,13
L106771,109,50690.000,162
L106771,109,50840.000,2
L106771,109,50970.000,497
L106771,109,51220.000,46
L106771,109,51520.000,1
L106771,109,52120.000,3
L106771,109,53230.000,1
L106771,109,53270.000,72
L106771,109,53310.000,14
L106771,109,53410.000,72
L106771,109,53440.000,13
L106771,109,53520.000,133
L106771,109,53710.000,169
L106771,109,53810.000,5
L106771,109,54150.000,201
L106879,109,21530.000,2
L106879,109,24010.000,4
L106879,109,24080.000,2
L106879,109,24500.000,17
L106879,109,24740.000,5
L106879,109,37930.000,19
L106879,109,38450.000,60
L106879,109,38580.000,33
L106879,109,39410.000,40
L106879,109,39570.000,4
L106879,109,39660.000,4
L106879,109,40450.000,19
L106879,109,40745.000,5
L106879,109,40860.000,43
L106879,109,40870.000,1
L106879,109,42380.000,13
L106879,109,42490.000,46
L106879,109,43010.000,75
L106879,109,49710.000,82
L106879,109,50450.000,27
L106879,109,50500.000,5
L106879,109,50580.000,1
L106879,109,50660.000,7
L106879,109,50690.000,286
L106879,109,51520.000,1
L106879,109,53210.000,1
L106879,109,53230.000,8
L106879,109,53270.000,1
L106879,109,53310.000,25
L106879,109,53520.000,332
L106879,109,53810.000,10
L106879,109,54150.000,6
L106997,109,3170.000,5
L106997,109,3360.000,135
L106997,109,12790.000,79
L106997,109,13210.000,310
L106997,109,23940.000,3
L106997,109,24070.000,28
L106997,109,24080.000,32
L106997,109,24740.000,2
L106997,109,24865.000,4
L106997,109,37170.000,1
L106997,109,37940.000,372
L106997,109,38440.000,586
L106997,109,38580.000,20
L106997,109,38720.000,2
L106997,109,39350.000,663
L106997,109,39480.000,16
L106997,109,39570.000,54
